note_id,ticket_id,author_id,noted_at,note_text
506,334,8,2024-01-14 08:47:02,Escalated to Network Ops
507,335,5,2024-01-19 12:00:47,Remote session started
508,336,6,2024-01-20 23:23:37,Parts ordered
509,336,1,2024-01-21 01:37:37,Waiting on vendor
510,336,7,2024-01-21 17:23:37,Parts ordered
511,337,2,2024-01-02 18:18:58,Contacted user
512,337,1,2024-01-02 19:21:58,Escalated to Network Ops
513,338,7,2024-01-26 17:41:24,Contacted user
514,338,6,2024-01-26 17:06:24,Root cause documented
515,339,1,2024-01-14 19:54:55,Contacted user
516,340,3,2024-01-19 03:42:36,Onsite visit scheduled
517,341,8,2024-01-05 23:26:49,Contacted user
518,341,7,2024-01-06 06:02:49,Escalated to Network Ops
519,341,6,2024-01-05 22:08:49,Waiting on vendor
520,342,5,2024-01-08 17:47:32,Remote session started
521,343,6,2024-01-10 21:29:05,Parts ordered
522,343,4,2024-01-10 20:45:05,Remote session started
523,344,2,2024-01-02 19:07:41,Root cause documented
524,345,5,2024-01-28 15:21:48,Onsite visit scheduled
525,346,5,2024-01-11 16:49:31,Root cause documented
526,347,6,2024-01-04 14:04:13,Waiting on vendor
527,348,4,2024-01-21 18:47:35,Waiting on vendor
528,348,1,2024-01-21 11:57:35,Contacted user
529,349,8,2024-01-28 20:03:36,Parts ordered
530,350,8,2024-01-02 13:20:57,Waiting on vendor
531,351,6,2024-01-24 22:15:18,Escalated to Network Ops
532,352,8,2024-01-11 21:50:10,Waiting on vendor
533,352,3,2024-01-11 16:24:10,Contacted user
534,353,4,2024-01-28 12:54:55,Remote session started
535,354,4,2024-01-02 17:03:40,Escalated to Network Ops
536,354,3,2024-01-03 07:20:40,Resolved and confirmed with user
537,355,7,2024-01-21 20:31:55,Contacted user
538,355,8,2024-01-22 05:07:55,Escalated to Network Ops
539,355,3,2024-01-21 23:46:55,Contacted user
540,356,5,2024-01-03 19:15:13,Parts ordered
541,356,2,2024-01-04 03:20:13,Parts ordered
542,357,7,2024-01-21 14:49:26,Remote session started
543,357,7,2024-01-22 00:54:26,Onsite visit scheduled
544,358,2,2024-01-03 19:50:23,Resolved and confirmed with user
545,358,5,2024-01-03 19:37:23,Parts ordered
546,359,2,2024-01-26 12:20:56,Onsite visit scheduled
547,360,5,2024-01-25 13:24:14,Waiting on vendor
548,361,7,2024-01-19 17:15:31,Parts ordered
549,361,8,2024-01-19 16:28:31,Remote session started
550,362,7,2024-01-26 09:59:21,Escalated to Network Ops
551,363,1,2024-01-06 21:47:25,Remote session started
552,364,2,2024-01-02 13:11:37,Onsite visit scheduled
553,364,8,2024-01-03 01:18:37,Escalated to Network Ops
554,365,6,2024-01-19 21:33:40,Contacted user
555,366,4,2024-01-09 02:15:47,Waiting on vendor
556,367,5,2024-01-22 03:05:48,Onsite visit scheduled
557,368,8,2024-01-29 13:12:55,Root cause documented
558,369,1,2024-01-06 13:05:14,Onsite visit scheduled
559,369,2,2024-01-07 05:22:14,Root cause documented
560,370,3,2024-01-29 19:12:30,Parts ordered
561,370,2,2024-01-30 09:56:30,Root cause documented
562,370,2,2024-01-30 10:01:30,Onsite visit scheduled
563,371,4,2024-01-26 18:58:28,Waiting on vendor
564,372,7,2024-01-24 21:12:35,Escalated to Network Ops
565,373,1,2024-01-09 12:42:17,Onsite visit scheduled
566,373,8,2024-01-10 02:45:17,Onsite visit scheduled
567,374,6,2024-01-17 11:22:33,Parts ordered
568,375,5,2024-01-07 21:10:06,Contacted user
569,375,3,2024-01-08 05:04:06,Waiting on vendor
570,376,5,2024-01-27 15:43:26,Remote session started
571,377,8,2024-01-03 20:00:43,Waiting on vendor
572,377,4,2024-01-03 16:41:43,Remote session started
573,377,3,2024-01-03 19:27:43,Escalated to Network Ops
574,378,5,2024-01-31 15:55:43,Remote session started
575,379,4,2024-01-11 19:26:57,Parts ordered
576,380,2,2024-01-19 14:47:06,Contacted user
577,381,1,2024-01-24 14:51:26,Resolved and confirmed with user
578,382,2,2024-01-01 20:58:20,Parts ordered
579,383,1,2024-01-15 00:37:43,Contacted user
580,384,3,2024-02-09 21:58:53,Parts ordered
581,385,3,2024-02-15 00:09:42,Waiting on vendor
582,385,2,2024-02-15 00:58:42,Onsite visit scheduled
583,386,3,2024-02-24 20:28:21,Remote session started
584,386,6,2024-02-24 21:50:21,Root cause documented
585,387,2,2024-02-14 22:04:10,Resolved and confirmed with user
586,388,3,2024-02-23 20:35:23,Escalated to Network Ops
587,389,6,2024-02-07 20:56:09,Root cause documented
588,390,6,2024-02-19 17:54:26,Waiting on vendor
589,390,4,2024-02-19 22:04:26,Remote session started
590,390,4,2024-02-20 12:51:26,Resolved and confirmed with user
591,391,2,2024-02-28 18:22:06,Root cause documented
592,392,8,2024-02-19 18:55:34,Remote session started
593,393,8,2024-02-21 19:52:21,Waiting on vendor
594,393,2,2024-02-21 21:10:21,Root cause documented
595,394,4,2024-02-02 19:37:33,Onsite visit scheduled
596,394,8,2024-02-03 10:49:33,Waiting on vendor
597,395,1,2024-02-07 17:54:52,Remote session started
598,396,6,2024-02-28 18:29:05,Resolved and confirmed with user
599,397,6,2024-02-04 09:38:17,Parts ordered
600,398,4,2024-02-11 15:40:11,Root cause documented
601,399,2,2024-02-16 00:26:18,Escalated to Network Ops
602,400,6,2024-02-28 15:33:45,Escalated to Network Ops
603,400,1,2024-02-28 14:37:45,Root cause documented
604,401,6,2024-02-25 16:05:15,Waiting on vendor
605,402,1,2024-02-09 16:34:27,Parts ordered
606,403,2,2024-02-21 12:09:22,Escalated to Network Ops
607,404,5,2024-02-24 18:44:35,Onsite visit scheduled
608,405,3,2024-02-29 21:51:10,Onsite visit scheduled
609,405,7,2024-02-29 21:16:10,Remote session started
610,406,2,2024-02-16 09:00:08,Escalated to Network Ops
611,406,4,2024-02-16 22:43:08,Remote session started
612,407,2,2024-02-23 16:18:42,Remote session started
613,408,1,2024-02-25 13:08:53,Onsite visit scheduled
614,408,2,2024-02-25 07:34:53,Contacted user
615,409,8,2024-02-12 22:46:00,Escalated to Network Ops
616,409,3,2024-02-12 20:59:00,Parts ordered
617,410,7,2024-02-29 18:17:06,Waiting on vendor
618,411,5,2024-02-02 12:11:54,Escalated to Network Ops
619,412,8,2024-02-24 14:11:35,Resolved and confirmed with user
620,413,6,2024-02-23 23:54:16,Waiting on vendor
621,414,1,2024-02-10 19:12:41,Onsite visit scheduled
622,415,2,2024-02-25 21:47:59,Resolved and confirmed with user
623,415,2,2024-02-26 01:13:59,Escalated to Network Ops
624,416,4,2024-02-23 16:54:48,Contacted user
625,416,6,2024-02-24 03:42:48,Parts ordered
626,417,3,2024-02-24 14:49:45,Onsite visit scheduled
627,418,4,2024-02-26 01:00:57,Root cause documented
628,419,2,2024-02-12 23:13:53,Remote session started
629,419,7,2024-02-13 09:00:53,Parts ordered
630,420,2,2024-02-21 23:42:22,Contacted user
631,421,5,2024-02-15 22:15:01,Parts ordered
632,421,1,2024-02-16 06:14:01,Contacted user
633,422,5,2024-02-05 13:14:58,Root cause documented
634,422,1,2024-02-05 12:41:58,Onsite visit scheduled
635,423,4,2024-02-02 19:40:50,Waiting on vendor
636,424,8,2024-02-02 22:01:02,Onsite visit scheduled
637,424,4,2024-02-03 05:38:02,Remote session started
638,425,4,2024-02-11 01:57:47,Escalated to Network Ops
639,425,8,2024-02-11 10:54:47,Parts ordered
640,426,3,2024-02-03 23:06:18,Escalated to Network Ops
641,426,5,2024-02-04 12:42:18,Onsite visit scheduled
642,427,8,2024-02-04 22:56:54,Escalated to Network Ops
643,428,1,2024-02-12 12:07:28,Onsite visit scheduled
644,429,1,2024-02-10 21:22:25,Contacted user
645,429,7,2024-02-11 03:53:25,Waiting on vendor
646,430,3,2024-02-25 15:57:49,Onsite visit scheduled
647,430,1,2024-02-25 22:10:49,Contacted user
648,431,3,2024-02-01 21:16:57,Waiting on vendor
649,432,6,2024-02-13 14:46:32,Resolved and confirmed with user
650,432,7,2024-02-13 12:07:32,Root cause documented
651,433,1,2024-02-09 10:52:10,Remote session started
652,433,6,2024-02-10 04:29:10,Remote session started
653,434,1,2024-02-21 02:22:23,Onsite visit scheduled
654,435,7,2024-02-23 16:45:51,Parts ordered
655,435,1,2024-02-23 20:59:51,Resolved and confirmed with user
656,436,8,2024-02-22 00:24:13,Onsite visit scheduled
657,436,7,2024-02-22 12:36:13,Waiting on vendor
658,437,8,2024-02-15 23:25:16,Waiting on vendor
659,437,8,2024-02-16 11:03:16,Contacted user
660,438,3,2024-02-26 00:36:24,Root cause documented
661,439,3,2024-02-13 15:49:40,Onsite visit scheduled
662,439,3,2024-02-13 15:52:40,Onsite visit scheduled
663,439,8,2024-02-14 03:07:40,Parts ordered
664,440,4,2024-02-28 18:33:07,Parts ordered
665,440,5,2024-02-29 00:09:07,Contacted user
666,441,5,2024-02-13 18:07:14,Resolved and confirmed with user
667,442,3,2024-02-24 17:11:41,Waiting on vendor
668,443,4,2024-02-27 15:14:05,Onsite visit scheduled
669,444,3,2024-02-06 20:04:02,Root cause documented
670,445,8,2024-02-26 23:14:05,Root cause documented
671,446,7,2024-02-17 14:39:50,Root cause documented
672,446,6,2024-02-17 19:10:50,Resolved and confirmed with user
673,447,5,2024-02-02 11:56:07,Escalated to Network Ops
674,448,1,2024-02-19 17:54:01,Onsite visit scheduled
675,448,8,2024-02-19 10:21:01,Waiting on vendor
676,449,3,2024-02-06 16:30:20,Resolved and confirmed with user
677,450,6,2024-02-23 00:51:14,Parts ordered
678,451,3,2024-02-11 07:54:54,Contacted user
679,452,4,2024-02-06 20:00:45,Contacted user
680,452,6,2024-02-07 02:54:45,Remote session started
681,452,1,2024-02-07 12:53:45,Remote session started
682,453,4,2024-02-07 20:29:23,Contacted user
683,454,1,2024-02-24 17:30:40,Remote session started
684,455,7,2024-02-15 21:02:19,Contacted user
685,456,8,2024-02-06 18:07:04,Parts ordered
686,457,1,2024-02-11 13:29:36,Contacted user
687,457,5,2024-02-11 19:12:36,Resolved and confirmed with user
688,457,6,2024-02-12 04:05:36,Parts ordered
689,458,6,2024-02-28 14:27:51,Contacted user
690,459,7,2024-02-17 13:19:39,Escalated to Network Ops
691,459,1,2024-02-17 12:55:39,Root cause documented
692,460,5,2024-02-01 20:15:53,Resolved and confirmed with user
693,461,3,2024-02-12 21:06:24,Remote session started
694,461,7,2024-02-13 05:33:24,Escalated to Network Ops
695,462,6,2024-02-06 17:54:24,Onsite visit scheduled
696,462,5,2024-02-07 05:56:24,Parts ordered
697,463,2,2024-02-21 17:27:45,Root cause documented
698,463,2,2024-02-22 00:20:45,Resolved and confirmed with user
699,464,2,2024-02-11 01:55:38,Remote session started
700,465,4,2024-02-21 16:47:42,Root cause documented
701,465,2,2024-02-21 11:13:42,Remote session started
702,466,6,2024-02-04 20:07:50,Waiting on vendor
703,466,1,2024-02-05 08:20:50,Onsite visit scheduled
704,467,1,2024-02-03 16:13:15,Contacted user
705,468,3,2024-02-02 14:07:13,Remote session started
706,469,8,2024-02-29 00:12:53,Resolved and confirmed with user
707,470,3,2024-02-26 18:18:53,Resolved and confirmed with user
708,471,6,2024-02-07 19:44:49,Escalated to Network Ops
709,471,2,2024-02-07 23:16:49,Resolved and confirmed with user
710,472,7,2024-02-29 00:40:18,Remote session started
711,472,3,2024-02-29 10:56:18,Waiting on vendor
712,473,2,2024-02-07 02:30:24,Remote session started
713,474,8,2024-02-15 17:15:21,Escalated to Network Ops
714,474,7,2024-02-15 17:26:21,Contacted user
715,475,2,2024-02-09 02:04:52,Remote session started
716,476,3,2024-02-19 09:25:35,Contacted user
717,477,7,2024-02-17 20:16:06,Contacted user
718,477,7,2024-02-17 17:36:06,Waiting on vendor
719,478,5,2024-02-29 23:02:14,Waiting on vendor
720,479,3,2024-02-06 20:36:21,Resolved and confirmed with user
721,479,8,2024-02-07 03:31:21,Onsite visit scheduled
722,480,2,2024-02-07 21:30:25,Remote session started
723,481,8,2024-02-17 13:38:53,Remote session started
724,482,4,2024-02-12 19:04:26,Root cause documented
725,482,3,2024-02-12 21:21:26,Waiting on vendor
726,483,4,2024-02-02 10:42:24,Onsite visit scheduled
727,484,3,2024-02-12 17:18:53,Contacted user
728,485,8,2024-02-16 21:30:00,Contacted user
729,485,4,2024-02-17 01:04:00,Waiting on vendor
730,485,3,2024-02-17 02:38:00,Root cause documented
731,486,5,2024-02-10 04:57:56,Escalated to Network Ops
732,487,4,2024-02-16 18:43:44,Resolved and confirmed with user
733,488,2,2024-02-11 23:44:29,Onsite visit scheduled
734,488,4,2024-02-12 08:02:29,Root cause documented
735,489,1,2024-02-10 22:12:11,Resolved and confirmed with user
736,490,1,2024-02-08 23:12:17,Waiting on vendor
737,490,3,2024-02-08 19:50:17,Contacted user
738,491,5,2024-02-07 18:54:46,Resolved and confirmed with user
739,491,5,2024-02-07 13:42:46,Onsite visit scheduled
740,492,5,2024-02-21 22:55:14,Waiting on vendor
741,492,4,2024-02-21 23:27:14,Root cause documented
742,493,5,2024-02-11 19:16:55,Contacted user
743,494,5,2024-02-04 17:09:51,Remote session started
744,494,2,2024-02-04 22:57:51,Waiting on vendor
745,495,6,2024-02-10 12:39:18,Remote session started
746,496,1,2024-02-14 20:22:45,Remote session started
747,497,1,2024-02-29 17:07:23,Contacted user
748,498,8,2024-02-14 20:14:59,Contacted user
749,499,7,2024-02-09 19:13:59,Root cause documented
750,500,1,2024-02-07 19:39:11,Waiting on vendor
751,501,3,2024-02-16 11:27:50,Escalated to Network Ops
752,501,4,2024-02-16 21:38:50,Onsite visit scheduled
753,502,2,2024-02-15 16:56:44,Root cause documented
754,502,2,2024-02-16 00:12:44,Parts ordered
755,503,5,2024-02-05 09:51:11,Parts ordered
756,504,2,2024-02-03 13:28:59,Onsite visit scheduled
757,504,3,2024-02-04 03:05:59,Remote session started
758,505,5,2024-02-24 14:39:29,Escalated to Network Ops
759,506,8,2024-02-27 03:22:04,Parts ordered
760,506,6,2024-02-27 01:16:04,Waiting on vendor
761,507,8,2024-02-08 12:32:30,Waiting on vendor
762,508,3,2024-02-17 17:18:01,Remote session started
763,509,4,2024-02-28 02:02:41,Parts ordered
764,510,3,2024-02-18 22:06:13,Resolved and confirmed with user
765,511,5,2024-02-12 17:14:53,Parts ordered
766,512,6,2024-02-12 19:49:50,Escalated to Network Ops
767,513,1,2024-02-04 19:33:51,Parts ordered
768,513,4,2024-02-04 17:50:51,Root cause documented
769,514,2,2024-02-06 13:07:35,Remote session started
770,515,7,2024-02-22 15:12:15,Remote session started
771,516,8,2024-02-18 12:49:06,Parts ordered
772,517,6,2024-02-02 13:30:23,Remote session started
773,518,3,2024-02-25 16:12:45,Remote session started
774,518,2,2024-02-26 00:11:45,Remote session started
775,519,2,2024-02-21 21:17:35,Contacted user
776,519,4,2024-02-21 22:38:35,Escalated to Network Ops
777,520,7,2024-02-17 22:42:52,Root cause documented
778,521,6,2024-02-22 10:34:17,Remote session started
779,522,6,2024-02-14 01:02:31,Onsite visit scheduled
780,522,6,2024-02-13 21:36:31,Contacted user
781,523,8,2024-02-16 18:28:14,Remote session started
782,524,6,2024-02-27 09:18:54,Onsite visit scheduled
783,525,4,2024-02-17 17:21:28,Contacted user
784,526,8,2024-02-02 18:18:11,Contacted user
785,526,3,2024-02-03 07:32:11,Resolved and confirmed with user
786,526,6,2024-02-03 20:06:11,Parts ordered
787,527,3,2024-02-08 16:40:55,Onsite visit scheduled
788,528,5,2024-02-28 16:01:48,Root cause documented
789,528,2,2024-02-29 08:43:48,Resolved and confirmed with user
790,529,8,2024-02-01 18:33:39,Resolved and confirmed with user
791,529,6,2024-02-01 18:42:39,Resolved and confirmed with user
792,530,4,2024-02-03 12:53:49,Resolved and confirmed with user
793,531,3,2024-02-02 21:20:56,Remote session started
794,531,8,2024-02-02 20:58:56,Escalated to Network Ops
795,532,5,2024-02-15 14:00:02,Onsite visit scheduled
796,533,8,2024-02-18 18:31:38,Waiting on vendor
797,533,2,2024-02-19 06:36:38,Parts ordered
798,533,2,2024-02-19 02:52:38,Contacted user
799,534,4,2024-02-26 18:11:43,Root cause documented
800,535,1,2024-02-01 20:46:50,Root cause documented
801,536,6,2024-02-08 17:34:40,Remote session started
802,537,1,2024-02-29 12:47:59,Contacted user
803,537,8,2024-02-29 22:58:59,Escalated to Network Ops
804,538,6,2024-02-16 19:00:20,Parts ordered
805,539,6,2024-02-24 01:32:39,Escalated to Network Ops
806,540,5,2024-02-11 17:04:09,Root cause documented
807,541,1,2024-02-18 18:48:06,Waiting on vendor
808,542,1,2024-02-10 17:58:33,Contacted user
809,542,6,2024-02-11 08:46:33,Remote session started
810,543,8,2024-02-20 21:27:43,Contacted user
811,543,7,2024-02-21 04:21:43,Contacted user
812,543,2,2024-02-20 14:23:43,Waiting on vendor
813,544,6,2024-02-14 19:46:57,Onsite visit scheduled
814,544,1,2024-02-14 15:09:57,Escalated to Network Ops
815,545,8,2024-02-20 16:02:15,Remote session started
816,545,8,2024-02-20 20:58:15,Waiting on vendor
817,546,2,2024-02-19 20:10:40,Escalated to Network Ops
818,547,7,2024-02-10 18:00:06,Contacted user
819,548,7,2024-02-01 16:51:21,Onsite visit scheduled
820,549,2,2024-02-02 22:15:50,Escalated to Network Ops
821,550,4,2024-02-11 12:02:50,Remote session started
822,551,2,2024-02-09 18:35:03,Root cause documented
823,551,3,2024-02-09 18:07:03,Resolved and confirmed with user
824,552,5,2024-02-22 14:27:35,Waiting on vendor
825,552,4,2024-02-22 17:32:35,Escalated to Network Ops
826,553,4,2024-02-13 11:04:00,Contacted user
827,553,1,2024-02-13 16:37:00,Root cause documented
828,553,4,2024-02-14 07:26:00,Waiting on vendor
829,554,2,2024-02-08 18:24:39,Remote session started
830,554,8,2024-02-08 23:21:39,Contacted user
831,555,7,2024-02-11 18:13:49,Waiting on vendor
832,556,4,2024-02-18 17:20:29,Resolved and confirmed with user
833,557,7,2024-02-29 17:56:51,Onsite visit scheduled
834,557,3,2024-03-01 06:45:51,Remote session started
835,558,2,2024-02-07 09:34:10,Escalated to Network Ops
836,559,8,2024-02-05 16:12:29,Remote session started
837,560,3,2024-02-09 13:08:34,Onsite visit scheduled
838,560,1,2024-02-10 04:48:34,Contacted user
839,561,3,2024-02-19 15:12:20,Resolved and confirmed with user
840,562,6,2024-02-09 13:16:41,Contacted user
841,562,4,2024-02-09 21:07:41,Parts ordered
842,563,8,2024-02-10 15:27:19,Waiting on vendor
843,563,3,2024-02-10 07:24:19,Parts ordered
844,564,3,2024-02-02 20:51:43,Resolved and confirmed with user
845,565,6,2024-02-14 02:59:53,Contacted user
846,565,4,2024-02-14 09:56:53,Escalated to Network Ops
847,566,1,2024-02-05 11:38:04,Remote session started
848,567,1,2024-02-01 13:25:15,Waiting on vendor
849,567,6,2024-02-01 17:01:15,Onsite visit scheduled
850,568,8,2024-02-02 10:41:54,Escalated to Network Ops
851,568,6,2024-02-03 04:10:54,Onsite visit scheduled
852,569,3,2024-02-11 03:49:03,Remote session started
853,569,6,2024-02-10 19:01:03,Contacted user
854,570,3,2024-02-03 17:01:09,Onsite visit scheduled
855,571,6,2024-02-15 20:53:22,Root cause documented
856,572,7,2024-02-12 17:40:10,Waiting on vendor
857,572,2,2024-02-13 03:56:10,Root cause documented
858,573,1,2024-02-07 14:50:54,Remote session started
859,574,4,2024-02-23 12:11:39,Remote session started
860,575,4,2024-02-03 11:04:07,Waiting on vendor
861,576,4,2024-02-23 15:08:43,Contacted user
862,577,1,2024-02-26 22:21:29,Onsite visit scheduled
863,578,8,2024-02-03 15:29:52,Root cause documented
864,579,2,2024-02-27 20:45:19,Onsite visit scheduled
865,580,7,2024-02-05 23:31:01,Waiting on vendor
866,581,8,2024-02-18 19:08:46,Remote session started
867,581,1,2024-02-18 20:13:46,Remote session started
868,582,5,2024-02-07 15:27:16,Parts ordered
869,582,4,2024-02-08 01:13:16,Root cause documented
870,583,2,2024-02-17 21:58:31,Root cause documented
871,584,5,2024-02-04 18:02:30,Root cause documented
872,584,2,2024-02-04 10:38:30,Waiting on vendor
873,585,6,2024-02-16 20:06:08,Remote session started
874,585,4,2024-02-16 15:48:08,Root cause documented
875,586,4,2024-02-09 23:11:16,Parts ordered
876,586,6,2024-02-10 09:15:16,Root cause documented
877,586,4,2024-02-10 14:59:16,Parts ordered
878,587,5,2024-02-04 17:08:32,Resolved and confirmed with user
879,588,3,2024-02-06 18:49:10,Onsite visit scheduled
880,588,3,2024-02-06 19:14:10,Waiting on vendor
881,589,2,2024-03-01 00:43:39,Root cause documented
882,590,7,2024-02-14 18:24:05,Onsite visit scheduled
